geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene10833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10834,8.242184,0.000000,0.000000,3.910384,0.000000,0.000000,0.105604,0.000000,0.000000,0.021745,0.000000,6.232452,0.000000,3.377499
gene10835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10836,0.000000,11.136281,0.988180,21.158577,19.171522,2.933484,2.748581,6.987829,3.957995,1.276394,0.983522,0.150058,10.572644,6.262232
gene10837,41.020639,35.382683,1.262843,0.000000,0.000000,23.124037,0.174382,0.000000,29.868968,21.952936,46.864934,0.000000,9.320834,11.375889
gene10838,11.178293,161.444536,88.653435,56.148225,111.943546,71.897126,57.208148,44.342903,65.796535,66.969329,107.963937,101.081969,103.269414,107.859381
gene10839,0.017299,0.067389,0.278699,5.366522,4.137487,0.000000,0.000000,10.789296,0.415767,0.211312,1.839502,0.000000,0.053779,5.859391
gene10840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075816,0.000000,0.000000,0.068027,0.000000,0.000000
gene10841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182733,0.000000,0.000000,0.000000
gene10842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10844,0.000000,0.000000,0.000000,0.000000,0.000000,4.607973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10845,0.058251,34.660094,0.104269,17.630484,0.050845,0.128716,21.136431,8.882228,0.082350,0.569213,0.114702,9.310143,5.794612,8.391117
gene10846,942.250704,1006.618997,1264.472560,1256.105334,441.272356,790.996496,1084.940691,1240.276740,691.219922,1117.770468,558.253527,787.960982,1071.433704,241.650154
gene10847,51.570655,58.846775,244.969129,68.512467,27.237892,142.780426,112.560542,151.308163,99.448926,137.122937,146.156731,55.685644,165.449385,115.213627
gene10848,31.921736,9.480051,44.347977,87.433463,95.983084,68.256877,24.743328,19.858271,33.904003,45.062038,28.794921,20.138967,3.441877,18.730532
gene10849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10850,0.031319,0.000000,0.000000,0.000000,0.000000,0.023068,0.000000,0.000000,1.283997,3.940245,2.199554,0.000000,0.024340,0.000000
gene10851,0.285824,0.000000,0.767444,0.000000,0.000000,0.000000,0.000000,17.472695,30.017223,0.000000,0.134005,0.000000,0.000000,0.573852
gene10852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10853,54.729585,51.040846,2.371373,30.058434,44.519887,31.652037,37.411710,47.942664,41.788533,18.609237,63.531221,57.871198,17.695764,65.106268
gene10854,5.955455,11.097337,0.000000,0.000000,0.000000,0.000000,0.000000,8.145819,3.170958,13.352388,17.395944,18.510136,9.697598,5.072629
gene10855,39.716277,67.502439,58.025304,18.441787,62.030822,74.310693,38.792786,24.917031,71.589776,53.605558,64.142197,29.653598,74.175351,48.392392
gene10856,279.878770,195.061069,146.810048,72.701520,146.075646,78.377682,86.501662,93.485387,109.002454,48.827184,113.861125,53.029753,125.939325,87.554376
gene10857,1.315095,0.349280,30.602309,1.252937,0.469595,7.655945,3.522519,16.254318,3.003582,9.966706,22.089797,9.038645,8.789222,7.602897
gene10858,120.252620,41.481508,208.485961,303.938425,104.181094,241.523191,208.817420,191.696669,106.639442,223.022306,145.913096,177.856419,254.148328,72.022700
gene10859,0.000000,0.000000,0.000000,0.000000,0.000000,0.576933,0.000000,0.000000,0.000000,0.043489,0.000000,0.000000,0.000000,0.000000
gene10860,21.102750,0.041984,0.308678,0.000000,0.000000,2.476820,5.583777,0.059223,9.934407,0.052659,9.422852,0.000000,0.000000,17.388815
gene10861,0.000000,0.046540,0.000000,0.000000,0.041714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121242,0.018570,5.809663
gene10862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10864,10.353510,0.000000,1.425619,49.030596,40.519038,47.097318,17.604808,0.000000,34.340953,54.964563,7.841288,17.896087,33.423647,33.099287
gene10865,6.122730,3.301287,4.953503,6.612405,13.043635,7.490785,8.071348,7.793127,4.841382,9.549092,5.857870,6.757334,5.215369,4.715596
gene10866,1.464293,0.680757,16.332625,6.798521,5.947558,2.709934,13.902932,13.262113,15.520727,7.909476,2.269994,6.403085,14.651090,14.829490
gene10867,76.613097,74.698383,41.839350,56.775265,76.508302,73.278694,94.816084,47.020723,45.357535,34.491152,44.011119,50.244578,76.225771,39.008620
gene10868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10869,171.099403,140.239477,109.515748,139.991944,113.054348,224.451937,154.867836,231.455143,178.986878,198.816760,141.789170,211.690149,153.172812,127.153782
gene10870,130.587851,60.090774,83.744702,73.176401,156.336748,93.370168,90.885008,47.115532,40.651110,95.316154,36.630217,33.387503,38.209285,14.307832
gene10871,0.000000,3.423608,2.864672,0.000000,12.366086,1.971059,0.025939,3.568000,0.000000,0.032046,4.132843,9.185124,7.829479,18.140654
gene10872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060080,6.956934,0.066564
gene10873,0.000000,0.000000,0.000000,0.053879,0.000000,0.000000,0.000000,0.000000,0.000000,0.058872,0.000000,0.000000,0.000000,0.000000
gene10874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.152896
gene10875,0.218000,2.929746,15.999286,52.273466,43.690001,85.745697,35.564124,13.715980,3.821619,0.266285,34.513312,29.423156,40.051680,2.083380
gene10876,0.271742,0.000000,0.000000,0.082848,0.000000,10.935780,4.713985,0.016968,0.122236,0.015088,0.000000,0.219356,0.057597,0.104156
gene10877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10878,0.000000,0.000000,0.000000,14.500677,0.000000,0.891748,7.652339,11.285687,0.000000,0.000000,0.000000,17.661050,0.000000,0.000000
gene10879,10.197348,17.194857,1.971830,5.541398,51.263298,35.144314,46.708251,52.834468,10.856761,41.558320,101.969278,47.429533,1.271925,38.482522
gene10880,3.226504,10.270543,15.261824,20.214487,2.017667,5.226019,8.808424,14.973176,17.247124,2.372520,37.308572,14.701512,5.613883,12.114647
gene10881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10882,153.591206,158.166046,247.734805,156.844667,405.980719,295.594710,223.061350,162.776566,220.685935,315.716200,355.092619,400.822100,259.828318,257.559428
gene10883,0.000000,18.749865,0.331383,11.951429,10.503580,0.545437,0.000000,0.000000,0.000000,0.113066,0.000000,0.000000,20.790034,8.976199
gene10884,0.000000,0.000000,0.056940,0.000000,0.000000,0.023430,0.000000,0.000000,0.000000,0.019427,0.000000,0.000000,0.000000,0.022353
gene10885,124.781738,40.067136,68.997353,65.941233,101.026691,118.846751,134.978783,27.117970,133.810071,75.256505,261.597550,303.781493,227.541069,172.663990
gene10886,91.887636,204.290406,118.734653,54.013390,239.419063,90.982918,68.346326,167.859081,136.114682,139.934018,77.407648,59.208345,59.033236,68.716441
gene10887,73.110767,108.872627,33.377304,109.880216,181.145016,132.936289,91.490365,81.405361,122.824939,114.932419,88.712675,133.807321,118.287977,130.106344
gene10888,0.000000,22.315248,57.728109,0.203299,63.708242,0.000000,0.000000,0.000000,12.855113,0.000000,0.000000,0.000000,0.000000,0.000000
gene10889,0.000000,1.525314,0.000000,0.000000,2.734289,0.000000,13.163002,6.024595,0.442865,0.000000,0.000000,0.000000,0.000000,57.011769
gene10890,0.000000,0.021965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10891,0.000000,6.540938,0.229006,9.224514,0.000000,30.531340,0.063245,0.000000,3.798173,0.078135,0.000000,1.298277,1.789681,0.719199
gene10892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10893,10.699442,32.491800,16.356127,15.201965,22.260919,33.222941,11.547685,24.333334,32.792558,20.140060,27.555225,20.358280,37.529769,47.693709
gene10894,86.440759,197.202007,91.982590,93.203719,262.069457,136.353953,126.036800,137.352583,151.117292,151.985892,111.007250,124.748450,85.949725,172.049031
gene10895,127.261650,135.788811,162.153071,164.579339,94.136155,87.250164,165.298961,23.865856,107.017297,97.836090,245.991036,44.647743,65.581964,178.520429
gene10896,47.693802,0.000000,14.289609,79.632683,0.497721,0.119999,8.214968,0.000000,3.857874,0.000000,4.544708,19.735975,13.737595,3.319977
gene10897,44.167504,98.264044,121.974847,104.380634,185.296714,117.182327,219.090463,55.805442,181.932163,126.932051,16.171366,1.994741,64.571508,177.534071
gene10898,163.262584,117.943817,122.998782,124.829410,159.800711,154.233518,77.732517,130.484216,146.023288,171.483848,70.123128,133.916837,132.769498,101.211059
gene10899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10900,0.000000,0.000000,0.000000,0.039334,0.000000,0.000000,0.000000,0.000000,0.033162,0.000000,0.000000,0.000000,0.000000,0.000000
gene10901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10902,43.259859,1.182759,0.569384,0.000000,0.050482,1.320562,2.115709,0.079449,0.245286,11.903468,0.000000,0.000000,10.652405,0.081280
gene10903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10904,14.784856,0.000000,0.727375,19.969574,0.000000,15.471731,2.008816,0.815856,27.265245,4.543526,24.209726,0.555104,1.554719,24.732412
gene10905,32.014076,50.256334,53.480502,24.239877,38.854230,12.212147,13.439892,24.933562,31.501241,22.972138,66.410618,52.839686,14.065785,95.086360
gene10906,27.220810,23.804953,15.310449,24.177957,26.826573,41.332106,46.671553,44.318557,23.111891,18.824844,12.560371,22.378447,16.050557,48.114248
gene10907,0.000000,0.000000,0.557134,0.000000,0.000000,0.000000,0.000000,0.000000,2.809332,3.041446,0.000000,0.000000,0.000000,0.000000
gene10908,0.301625,0.887463,0.045950,2.614946,1.075529,0.094539,8.191533,0.000000,0.009073,0.674150,0.000000,3.500475,0.000000,7.025992
gene10909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.640468,0.000000
gene10911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038462
gene10912,80.141277,179.488945,158.459754,111.879283,205.425826,175.436121,143.635029,68.975403,135.832621,182.622772,204.297508,98.383282,64.948429,72.499205
gene10913,77.307931,138.256133,61.047725,29.265358,6.792896,30.051678,22.036480,44.767395,37.859916,26.805222,75.794762,51.318516,69.864743,35.183876
gene10914,0.053432,0.000000,14.489943,8.780369,1.259245,2.715566,0.000000,0.000000,36.749273,4.894925,15.536530,26.162132,3.820339,7.659427
gene10915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10918,55.111632,60.856503,48.388151,77.670486,97.741324,88.433737,59.594025,51.052297,46.685859,39.028392,95.877341,57.829974,83.731437,83.477698
gene10919,0.000000,0.000000,0.000000,0.000000,0.138647,0.000000,0.019631,0.000000,0.000000,0.000000,0.000000,0.000000,0.061722,0.000000
gene10920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10922,0.000000,18.804499,11.800865,25.491990,24.590250,57.952174,53.142626,41.422169,51.031629,16.325536,28.138590,1.279534,53.419237,33.719394
gene10923,0.138233,0.000000,0.000000,0.000000,0.000000,0.116029,0.246010,0.000000,0.000000,0.000000,0.000000,2.597669,0.000000,0.000000
gene10924,52.787033,24.896579,0.000000,0.000000,0.000000,0.000000,0.000000,2.066186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10925,0.348401,7.973081,155.594369,116.839326,36.187763,237.369484,127.276884,227.811735,144.805464,278.312205,74.091610,86.618856,64.441324,32.804986
gene10926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060768
gene10927,0.000000,1.947158,0.000000,0.024120,0.025112,2.352122,3.797299,0.000000,0.122015,0.017570,2.681412,0.000000,0.670749,7.196888
gene10928,53.047311,0.000000,11.986039,107.165467,264.444406,48.772780,40.973192,81.560648,191.431544,92.787545,70.223848,17.742789,52.501961,109.372372
gene10929,0.000000,4.772526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.518257,0.000000,0.000000
gene10930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10941,0.000000,0.000000,0.026346,0.000000,0.000000,2.666844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10942,25.910553,13.863106,12.288368,37.732859,20.467483,1.801597,35.307555,17.741155,0.092211,20.097130,0.021406,0.082738,13.357009,14.987618
gene10943,8.927120,2.388380,7.024077,4.112423,2.055105,1.878698,12.803085,40.698726,10.540272,39.783054,4.120993,26.132409,0.609924,11.029657
gene10944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10945,0.315413,2.098968,9.616977,12.781570,2.514558,20.878146,4.989653,13.374369,11.920679,10.171234,13.098049,4.321093,17.469563,20.317166
gene10946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10947,0.000000,0.742054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10948,51.263573,0.000000,8.693976,2.510190,0.116150,15.681943,17.169098,0.228497,0.188120,53.312637,1.441126,0.590778,16.132685,21.272559
gene10949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10950,0.000000,0.000000,0.000000,2.155459,0.000000,0.027848,0.000000,0.000000,0.133623,0.000000,0.000000,2.445870,0.000000,0.000000
gene10951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.476297,0.102987,0.036894,0.000000,0.000000,0.000000
gene10952,0.938399,44.830035,101.625349,115.741917,78.816198,20.351873,13.040856,13.105991,114.533921,25.281070,22.105447,3.042026,35.816487,26.742980
gene10953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067933,0.000000
gene10954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10956,0.123776,35.478828,2.511038,11.484470,16.314208,0.000000,0.815860,12.894377,0.000000,8.441506,0.189568,0.157010,0.000000,4.667808
gene10957,24.184432,46.027889,26.440061,66.939360,48.397785,16.793498,36.496346,43.176396,61.815427,54.366280,14.524415,12.775037,20.915144,35.856355
gene10958,0.000000,0.445133,0.116885,0.218986,0.655464,0.144289,3.050498,1.816465,5.469590,4.307071,0.150009,2.691980,1.826907,0.481792
gene10959,0.013800,10.106033,24.405381,9.070751,56.179855,12.705537,6.849262,15.260514,15.100056,0.303411,19.745939,13.618810,18.382139,24.746974
gene10960,0.030197,39.441071,0.000000,0.000000,0.000000,0.000000,0.102938,0.827194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10961,263.012086,263.669554,295.803279,575.134193,322.120039,493.215530,285.782184,460.443676,512.403192,507.365115,409.370444,308.140925,281.081137,183.002776
gene10962,119.737425,17.148508,32.433992,14.121905,80.341381,31.642706,27.839451,48.906004,17.799094,45.771797,19.878027,31.293356,78.277663,26.600659
gene10963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10966,0.000000,0.028409,0.522174,0.048915,0.305555,2.535428,1.442103,6.291572,0.164962,8.694317,2.986978,9.102923,0.181368,2.049876
gene10967,0.000000,0.000000,4.953900,11.293932,23.015019,0.000000,1.915388,0.069124,0.000000,0.000000,15.034572,1.468058,0.156423,0.000000
