geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene12169,3.030972,42.898596,46.562939,45.258767,2.281788,12.777104,5.430301
gene12170,91.681021,36.477209,73.584761,121.975869,61.931571,74.866656,15.034296
gene12171,0.000000,47.781182,22.535615,2.460097,0.253193,29.964965,4.052381
gene12172,0.028330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12173,136.901941,158.995409,87.373965,118.647866,142.095385,150.021239,117.217093
gene12174,10.108844,33.565610,20.262262,19.212560,27.779754,3.061586,3.681915
gene12175,4.718852,2.588478,19.301770,8.840846,0.062353,1.090873,3.308101
gene12176,25.128625,0.000000,0.000000,64.571564,0.000000,23.147676,0.000000
gene12177,25.430739,5.949474,62.589577,24.260660,45.334494,29.952524,12.557880
gene12178,75.815965,54.213011,128.736720,83.939628,99.429578,73.113525,84.846947
gene12179,13.070204,151.031889,119.035190,109.834044,46.100435,67.493320,59.052097
gene12180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12182,27.067470,38.406753,0.000000,9.653174,0.000000,0.000000,0.000000
gene12183,225.515108,211.975301,425.338360,253.019957,276.580441,442.741641,498.942166
gene12184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244476
gene12187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12188,0.159611,10.800903,16.602259,1.148145,5.779538,5.221216,1.255683
gene12189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12190,0.000000,0.388072,12.553141,72.566147,21.223603,44.835593,10.227685
gene12191,76.175936,66.101181,68.866004,53.625088,16.634784,79.784747,56.900505
gene12192,0.000000,0.000000,51.768561,57.463001,137.399370,32.483759,0.000000
gene12193,0.000000,0.000000,0.043346,0.000000,0.000000,0.000000,0.000000
gene12194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12195,4.158550,0.995780,16.714314,15.141222,17.681721,17.284986,1.060257
gene12196,27.675861,41.941261,11.261021,6.286914,13.786357,0.449475,17.003117
gene12197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12198,0.000000,0.000000,0.000000,0.000000,0.000000,0.136839,0.000000
gene12199,18.699838,5.757225,4.986033,6.435449,14.485286,15.336461,48.551476
gene12200,0.000000,0.000000,0.000000,0.000000,0.000000,5.306049,0.000000
gene12201,1.317805,0.000000,0.578862,20.979094,0.000000,23.887284,0.000000
gene12202,0.000000,0.000000,0.474700,0.000000,0.080485,0.000000,0.000000
gene12203,18.951677,5.787673,1.849954,4.122172,5.416901,3.302163,0.000000
gene12204,68.352488,9.359636,0.000000,30.193085,1.746370,0.039070,6.852682
gene12205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055154
gene12206,100.360769,2.374330,46.755026,103.098135,59.790112,115.379219,12.737010
gene12207,0.000000,3.378203,0.098299,0.000000,0.000000,2.697983,4.874120
gene12208,0.000000,0.045465,0.000000,0.000000,0.000000,0.000000,0.000000
gene12209,8.464718,0.367194,4.337955,0.000000,0.000000,0.000000,19.526170
gene12210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12212,17.773932,19.156550,13.027281,7.785216,16.821709,8.791339,19.667812
gene12213,63.718467,153.457348,160.690864,151.000114,101.236640,89.124865,84.231492
gene12214,3.894091,9.349391,45.660802,59.932643,49.090495,13.333479,14.009660
gene12215,19.622311,43.411421,0.222915,14.861455,6.374793,23.745801,104.370515
gene12216,0.000000,0.710633,5.936654,1.730621,0.000000,0.000000,0.000000
gene12217,0.000000,8.214080,0.000000,0.022259,0.000000,15.054258,4.784861
gene12218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12221,0.259575,0.000000,0.000000,7.116897,0.000000,0.000000,0.094542
gene12222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12223,3.551497,3.525357,19.067222,27.916751,15.951156,0.764701,25.811906
gene12224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12225,8.771204,0.047561,0.120402,4.175155,0.037426,0.000000,6.389421
gene12226,145.601003,79.005960,305.432071,163.060264,264.112455,395.452218,428.031118
gene12227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12232,10.588050,42.921399,19.345250,11.656729,6.516147,18.845475,2.384660
gene12233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12235,0.000000,2.985436,4.000014,4.220583,0.017933,6.939218,8.259882
gene12236,70.679041,69.103259,55.177685,53.829952,9.836217,54.814874,80.323811
gene12237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12241,0.000000,0.000000,0.000000,0.034431,0.000000,0.049234,0.000000
gene12242,5.722606,19.159866,5.313124,0.651843,2.237570,51.208078,39.412751
gene12243,0.581060,3.049930,8.635579,0.171306,4.720659,0.877725,1.375645
gene12244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12246,1.045757,10.853935,8.226140,10.795493,2.253873,6.483741,2.595932
gene12247,12.766239,3.467141,47.137478,38.509152,43.653136,74.874390,21.092247
gene12248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12249,63.898524,68.487574,29.634672,52.176872,106.353022,40.810732,34.946580
gene12250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12251,90.244135,35.150892,153.459486,184.818916,177.712328,120.879924,85.910286
gene12252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12253,17.158602,5.271671,0.234129,9.017334,7.120957,0.708632,2.912013
gene12254,0.000000,3.220333,0.622068,0.000000,0.000000,0.000000,0.000000
gene12255,32.668574,11.871100,8.414555,20.994453,27.721331,10.805448,9.841928
gene12256,0.000000,17.948073,0.000000,0.000000,2.626250,0.000000,8.147220
gene12257,0.000000,0.571486,0.000000,2.293788,0.958065,8.330355,7.892977
gene12258,0.139236,0.072479,0.122323,0.000000,0.057034,0.234780,11.004703
gene12259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.564999
gene12261,0.130914,0.317985,0.421699,2.701458,10.545479,18.726294,0.953560
gene12262,0.000000,0.000000,0.000000,0.000000,0.016117,0.000000,0.000000
gene12263,0.000000,0.000000,0.209182,0.280789,0.000000,0.000000,0.000000
gene12264,0.000000,0.000000,0.193051,0.453468,0.000000,1.204229,0.080033
gene12265,0.000000,0.000000,0.000000,0.954163,2.995172,0.000000,0.000000
gene12266,40.578432,62.861809,27.713129,28.379363,21.876409,7.738016,34.323799
gene12267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12269,4.581796,0.598762,3.722082,4.171067,0.376934,0.775817,0.000000
gene12270,0.000000,0.000000,0.000000,3.600106,3.438913,0.000000,0.000000
gene12271,0.274777,15.676748,0.000000,0.194422,0.000000,0.000000,0.200163
gene12272,17.455882,2.083577,0.000000,0.803084,0.022772,1.804485,9.779836
gene12273,13.041628,0.000000,34.428764,11.515751,0.000000,0.000000,0.046799
gene12274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12275,34.892810,26.962959,59.964845,45.759313,90.763995,37.303038,49.850785
gene12276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12278,0.000000,0.663628,0.000000,0.000000,0.000000,0.000000,0.000000
gene12279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12280,0.000000,0.934922,0.000000,0.000000,0.000000,0.000000,0.000000
gene12281,0.000000,0.000000,4.760039,0.000000,0.000000,0.022955,0.000000
gene12282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12283,0.000000,0.056730,10.818959,10.731255,11.963882,9.923283,0.079388
gene12284,0.000000,0.444805,10.031969,0.000000,0.000000,0.000000,0.000000
gene12285,19.428475,36.679424,0.000000,0.242022,40.408406,5.075554,2.940185
gene12286,0.000000,0.026019,9.836360,0.000000,1.597023,10.451117,0.000000
gene12287,692.862558,282.879896,715.141123,903.924883,1000.738199,292.064800,1277.219850
gene12288,8.051691,0.000000,4.244184,11.394132,27.704639,5.430721,15.249750
gene12289,0.000000,3.368242,0.102424,2.509120,2.125161,0.000000,0.000000
gene12290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12291,50.553781,0.908316,13.030065,31.351539,51.224195,3.310052,9.850897
gene12292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12298,0.056025,0.000000,0.000000,0.000000,9.753348,3.438726,0.000000
gene12299,1.374418,15.675024,5.598249,22.396634,0.000000,5.056476,0.045509
gene12300,52.975109,10.847207,47.829339,127.020442,8.295257,23.754523,69.162581
gene12301,50.253639,1.690584,105.642827,99.576917,37.179170,1.224952,107.394064
gene12302,46.899101,161.590268,136.741653,196.330023,210.583198,167.853172,144.779505
gene12303,1.096719,5.878158,20.518955,7.233049,10.848389,2.499970,5.829081
gene12304,0.589202,46.181903,59.231758,23.971562,2.344560,84.306908,35.685479
gene12305,110.287631,18.039834,107.793605,71.518528,73.152093,166.883853,113.828488
gene12306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12307,149.769580,43.773193,95.896233,166.411508,272.505005,239.178877,71.956258
gene12308,0.780256,6.795815,7.205867,0.359075,20.112158,9.257834,10.882400
gene12309,13.219813,7.656215,19.741874,4.895629,1.784441,9.472901,10.431222
gene12310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12311,161.686146,52.278908,52.399822,164.710117,3.857068,27.790631,59.444807
gene12312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12314,95.197443,35.121725,61.777936,8.537831,57.104650,34.156470,29.118997
gene12315,194.860473,181.240269,37.014155,118.514576,43.422843,101.595018,81.162813
gene12316,132.158628,198.697348,141.096786,112.471613,128.616683,132.006237,140.574890
gene12317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12320,0.000000,14.641871,22.285748,3.827944,12.554984,9.028324,1.594793
gene12321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12323,7.073428,4.200835,32.480394,78.498133,10.972401,15.411122,31.305322
gene12324,0.000000,0.000000,0.000000,0.000000,9.990140,0.000000,0.701996
gene12325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12326,45.029426,34.871598,32.453048,31.423485,28.763031,65.590706,34.664155
gene12327,24.828015,23.634460,32.121345,45.078874,17.065729,9.395558,27.164701
gene12328,0.000000,0.345396,2.448265,0.000000,0.000000,0.000000,0.000000
gene12329,0.000000,0.000000,0.000000,0.000000,0.000000,0.029616,0.000000
gene12330,15.180535,0.000000,0.000000,0.000000,0.000000,4.018212,0.000000
gene12331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12333,1.722078,2.161985,18.154737,1.592779,16.680769,8.440882,2.078460
gene12334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12335,1.183553,0.000000,0.000000,0.000000,1.270995,0.000000,0.000000
gene12336,5.100873,0.000000,0.448099,0.000000,0.000000,0.000000,0.000000
gene12337,0.000000,12.554882,0.000000,16.571597,0.000000,0.000000,0.000000
gene12338,0.000000,0.000000,0.000000,0.000000,3.427843,0.000000,0.000000
gene12339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12340,144.486975,267.758548,238.498533,107.976102,258.355271,188.907098,179.318405
gene12341,302.374077,330.585142,418.161842,264.377545,130.853548,431.299823,222.241662
gene12342,67.711012,79.407412,55.212625,15.832229,78.824721,9.350511,1.842577
gene12343,0.000000,0.000000,0.000000,0.038965,0.000000,0.000000,0.000000
gene12344,0.046676,12.245978,10.989771,4.197114,14.894351,2.262801,7.463367
gene12345,79.864080,150.886428,173.368852,293.074143,143.438789,177.578599,355.874135
gene12346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12348,42.383925,6.202472,3.215112,2.007311,0.000000,18.799814,0.991960
gene12349,60.777518,28.683123,82.342284,67.591437,72.929879,68.283335,97.724726
gene12350,0.000000,0.000000,0.000000,0.000000,0.000000,0.147687,0.000000
gene12351,2.452565,4.798110,7.055882,28.318472,16.957293,6.566856,4.221044
gene12352,189.113546,205.054135,363.356756,352.011851,282.293338,382.303585,334.515675
gene12353,0.000000,0.000000,4.468949,0.000000,0.000000,0.084926,2.237991
gene12354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12355,6.211305,9.660022,8.398544,14.785244,10.931083,0.107752,2.904714
gene12356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12357,0.000000,0.000000,0.943419,9.681627,8.542199,0.000000,0.252342
gene12358,34.682494,33.173369,12.516532,59.074208,45.070638,22.522248,10.650247
gene12359,22.141228,17.956510,11.407332,14.645455,1.514569,32.365257,1.774493
gene12360,37.765701,31.291766,18.526727,4.980990,51.829884,28.889534,36.372363
gene12361,4.370918,9.311205,3.485517,3.053043,0.661084,0.113389,7.151785
gene12362,0.000000,0.000000,0.000000,0.101856,0.000000,0.000000,0.062918
gene12363,25.308113,5.900849,2.200222,2.156745,0.350956,15.669545,0.864167
gene12364,168.171547,3.987429,135.966830,64.874702,27.241113,60.178267,81.036095
gene12365,6.162116,0.038764,3.287409,0.131724,0.122013,1.192877,1.017103
gene12366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12368,12.565065,0.206009,9.908814,0.000000,1.540035,0.166829,0.000000
gene12369,171.414745,174.897291,146.062346,188.897184,204.252865,215.796816,136.791439
gene12370,0.000000,0.000000,0.034808,0.000000,0.000000,0.000000,0.028861
gene12371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12375,0.000000,6.375871,6.586872,5.573708,0.026476,7.302148,0.023542
gene12376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12377,796.417830,1055.575050,922.030204,864.774704,663.309667,1021.611674,1087.736633
gene12378,0.000000,0.250830,0.000000,0.000000,0.000000,0.000000,23.693565
gene12379,13.441903,40.223553,0.000000,14.332902,0.000000,0.000000,0.029317
gene12380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12385,0.000000,0.000000,0.000000,0.010680,0.000000,0.000000,0.000000
gene12386,5.170633,7.206865,7.360782,18.305146,19.226423,19.626080,13.621144
gene12387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12388,398.353702,273.679555,323.537838,345.308037,553.021793,452.725894,283.949705
gene12389,2.777990,0.000000,1.559236,0.818999,8.281623,7.481805,6.127126
gene12390,15.053698,1.283905,24.731686,39.541626,0.034838,35.350639,0.526612
gene12391,0.000000,0.000000,0.000000,0.000000,0.459821,0.000000,4.067632
gene12392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12398,0.000000,0.000000,0.036263,0.000000,0.000000,0.000000,0.000000
gene12399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12402,0.000000,0.000000,1.830748,1.793278,0.000000,0.000000,0.000000
gene12403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12405,0.000000,0.033164,0.027986,0.000000,3.131670,0.080572,0.000000
gene12406,0.048900,44.546641,0.042960,12.744336,22.113996,0.000000,0.028805
gene12407,6.640770,23.148072,4.407985,2.668413,0.000000,0.414729,0.286665
gene12408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12413,12.282437,0.228345,0.000000,0.000000,0.000000,0.000000,2.396569
gene12414,180.539995,514.398546,238.010037,153.471047,137.832005,218.607261,174.354155
gene12415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene12416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
